125,0.0133,0.8198,0.1669
126,0.1840,0.7660,0.0500
127,0.0000,0.9363,0.0637
128,0.0536,0.8669,0.0796
129,0.0743,0.8015,0.1242
130,0.0375,0.9625,0.0000
131,0.0441,0.8639,0.0920
132,0.0154,0.9045,0.0801
133,0.0608,0.7990,0.1402
134,0.0000,1.0000,0.0000
135,0.2220,0.7780,0.0000
136,0.0786,0.8203,0.1012
137,0.0000,1.0000,0.0000
138,0.0619,0.8500,0.0881
139,0.0614,0.8811,0.0574
140,0.0572,0.8070,0.1358
141,0.0608,0.8322,0.1071
142,0.0000,0.9602,0.0398
143,0.1853,0.8147,0.0000
144,0.0000,1.0000,0.0000
145,0.0681,0.8447,0.0872
146,0.0560,0.7405,0.2035
147,0.0543,0.8244,0.1214
148,0.0808,0.8693,0.0500
149,0.0196,0.8599,0.1206
150,0.0000,0.9000,0.1000
151,0.0852,0.8790,0.0358
152,0.0000,0.8620,0.1380
153,0.0232,0.9457,0.0310
154,0.0246,0.9193,0.0561
155,0.0155,0.9210,0.0635
156,0.1620,0.7145,0.1240
157,0.0133,0.8640,0.1227
158,0.0915,0.8292,0.0793
159,0.0180,0.8045,0.1775
160,0.0415,0.8398,0.1187
161,0.0988,0.8338,0.0674
162,0.0225,0.9080,0.0695
163,0.0560,0.7405,0.2035
164,0.0770,0.8240,0.0990
165,0.0585,0.8872,0.0544
166,0.1053,0.8133,0.0813
167,0.0000,0.9005,0.0995
168,0.0656,0.8333,0.1010
169,0.0420,0.7827,0.1753
170,0.0000,1.0000,0.0000
171,0.0605,0.6715,0.2685
172,0.0609,0.9003,0.0387
173,0.0823,0.8543,0.0633
174,0.0000,0.8698,0.1302
175,0.0311,0.9404,0.0284
176,0.0606,0.9071,0.0323
177,0.0845,0.7175,0.1980
178,0.0600,0.8600,0.0800
179,0.0594,0.8803,0.0603
180,0.0232,0.8711,0.1058
181,0.0188,0.8598,0.1214
182,0.1240,0.8410,0.0352
183,0.0560,0.7405,0.2035
184,0.0550,0.8753,0.0697
185,0.0505,0.8848,0.0647
186,0.0770,0.8759,0.0470
187,0.1087,0.7750,0.1163
188,0.0000,0.9291,0.0709
189,0.0566,0.8458,0.0976
190,0.1482,0.7758,0.0759
191,0.0000,0.9005,0.0995
192,0.0477,0.8733,0.0789
193,0.0471,0.8515,0.1014
194,0.0744,0.7194,0.2060
195,0.0525,0.8815,0.0660
196,0.0000,1.0000,0.0000
197,0.0000,0.8955,0.1045
198,0.0126,0.8393,0.1481
199,0.0177,0.8603,0.1220
200,0.1380,0.8180,0.0440
201,0.0502,0.8118,0.1379
202,0.0195,0.8879,0.0926
203,0.0000,0.9000,0.1000
204,0.0441,0.8401,0.1158
205,0.0375,0.8718,0.0907
206,0.0467,0.8033,0.1499
207,0.0551,0.8279,0.1170
208,0.0400,0.7380,0.2220
209,0.0300,0.7482,0.2218
210,0.0235,0.8702,0.1063
211,0.0000,0.8656,0.1344
212,0.0557,0.8029,0.1414
213,0.0153,0.8888,0.0958
214,0.0950,0.8530,0.0520
215,0.0408,0.8545,0.1047
216,0.0606,0.8305,0.1089
217,0.0229,0.8994,0.0777
218,0.0704,0.8565,0.0732
219,0.0000,0.9337,0.0663
220,0.0341,0.8185,0.1474
221,0.0265,0.9294,0.0441
222,0.0485,0.9515,0.0000
223,0.0578,0.7868,0.1555
224,0.0262,0.8152,0.1587
225,0.1192,0.8526,0.0280
226,0.0583,0.8854,0.0563
227,0.0826,0.8088,0.1085
228,0.1169,0.8309,0.0523
229,0.0472,0.8096,0.1431
230,0.0724,0.8633,0.0643
231,0.0535,0.8997,0.0468
232,0.2190,0.6045,0.1770
233,0.0000,1.0000,0.0000
234,0.1450,0.8302,0.0248
235,0.0945,0.8245,0.0810
236,0.0343,0.8687,0.0970
237,0.0000,1.0000,0.0000
238,0.0364,0.9024,0.0612
239,0.0207,0.9242,0.0552
240,0.0175,0.8933,0.0892
241,0.0515,0.8590,0.0895
242,0.1084,0.7556,0.1360
243,0.0692,0.8835,0.0473
244,0.0000,0.9503,0.0498
245,0.0103,0.8423,0.1474
246,0.0669,0.8792,0.0539
247,0.0333,0.8405,0.1263
248,0.0000,0.9167,0.0832
249,0.1274,0.8420,0.0306
250,0.0430,0.9246,0.0324
251,0.0976,0.8314,0.0710
252,0.0346,0.8822,0.0833
253,0.0665,0.8985,0.0350
254,0.0445,0.7158,0.2397
255,0.0665,0.8618,0.0717
256,0.0000,0.9337,0.0663
257,0.0560,0.7405,0.2035
258,0.1372,0.8628,0.0000
259,0.0000,0.9360,0.0640
260,0.1365,0.7990,0.0645
261,0.0583,0.9059,0.0358
262,0.0724,0.8112,0.1164
263,0.0990,0.9010,0.0000
264,0.0488,0.8732,0.0778
265,0.0000,0.8557,0.1443
266,0.0556,0.8756,0.0689
267,0.0113,0.8797,0.1090
268,0.0338,0.8440,0.1222
269,0.0913,0.8404,0.0683
270,0.0920,0.9080,0.0000
271,0.0334,0.9033,0.0633
272,0.1160,0.7989,0.0850
273,0.0093,0.9001,0.0906
274,0.0223,0.8687,0.1090
275,0.2179,0.7079,0.0742
276,0.0000,0.8600,0.1400
277,0.0000,0.8892,0.1108
278,0.1309,0.8131,0.0560
279,0.0199,0.8216,0.1584
280,0.0204,0.7739,0.2059
281,0.0190,0.8480,0.1331
282,0.0275,0.8497,0.1228
283,0.1346,0.7935,0.0719
284,0.0000,0.7160,0.2840
285,0.0393,0.7900,0.1705
286,0.0119,0.8857,0.1024
287,0.0478,0.8471,0.1051
288,0.0000,1.0000,0.0000
289,0.0929,0.8132,0.0939
290,0.0000,1.0000,0.0000
291,0.0000,0.9876,0.0124
292,0.0545,0.7975,0.1482
293,0.0957,0.7857,0.1187
294,0.2700,0.7300,0.0000
295,0.0133,0.8753,0.1114
296,0.0473,0.8680,0.0848
297,0.1813,0.6710,0.1483
298,0.0398,0.8674,0.0928
299,0.0145,0.9247,0.0608
300,0.1027,0.8973,0.0000
301,0.0000,0.9602,0.0398
302,0.1418,0.8386,0.0196
303,0.0409,0.8289,0.1302
304,0.0730,0.9270,0.0000
305,0.0910,0.7780,0.1310
306,0.4060,0.5940,0.0000
307,0.0000,1.0000,0.0000
308,0.1963,0.6703,0.1327
309,0.0260,0.7803,0.1937
310,0.0000,1.0000,0.0000
311,0.0075,0.8648,0.1278
312,0.0000,0.9075,0.0925
313,0.0000,1.0000,0.0000
314,0.0557,0.8797,0.0647
315,0.0340,0.8030,0.1630
316,0.0609,0.8835,0.0555
317,0.0850,0.8160,0.0988
318,0.0359,0.8671,0.0970
319,0.0585,0.8720,0.0695
320,0.0000,0.9216,0.0784
321,0.0000,0.9150,0.0850
322,0.0476,0.8274,0.1250
323,0.0831,0.8648,0.0522
324,0.0103,0.9187,0.0710
325,0.0000,1.0000,0.0000
326,0.1970,0.5000,0.3025
327,0.0000,1.0000,0.0000
328,0.0000,0.7960,0.2040
329,0.0000,0.8015,0.1985
330,0.0577,0.8123,0.1300
331,0.0000,0.8595,0.1405
332,0.0111,0.9415,0.0474
333,0.2588,0.6870,0.0542
334,0.1025,0.8670,0.0305
335,0.0287,0.8439,0.1274
336,0.0000,0.8635,0.1365
337,0.0000,1.0000,0.0000
338,0.0000,1.0000,0.0000
339,0.0560,0.7405,0.2035
340,0.1410,0.8590,0.0000
341,0.0000,1.0000,0.0000
342,0.0808,0.8537,0.0655
343,0.1487,0.8512,0.0000
344,0.0000,1.0000,0.0000
345,0.0633,0.8742,0.0625
346,0.0000,0.9078,0.0922
347,0.0000,1.0000,0.0000
348,0.1070,0.7865,0.1070
349,0.0000,0.7730,0.2270
350,0.0000,0.8178,0.1822
351,0.3130,0.6870,0.0000
352,0.0000,1.0000,0.0000
353,0.0123,0.7372,0.2505
354,0.0000,0.8280,0.1720
355,0.0500,0.7685,0.1825
356,0.0253,0.9016,0.0732
357,0.1605,0.7652,0.0740
358,0.0000,0.9660,0.0340
359,0.1255,0.7400,0.1345
360,0.1565,0.7000,0.1435
361,0.0540,0.9460,0.0000
362,0.0583,0.7337,0.2080
363,0.0500,0.9084,0.0416
364,0.0212,0.9040,0.0748
365,0.0405,0.8776,0.0819
366,0.1005,0.8425,0.0570
367,0.0626,0.7696,0.1677
368,0.0000,0.9308,0.0692
369,0.1583,0.8417,0.0000
370,0.0000,1.0000,0.0000
371,0.0000,0.6140,0.3860
372,0.0000,0.9337,0.0663
373,0.1008,0.8490,0.0505
374,0.0000,0.6870,0.3130
375,0.0720,0.7775,0.1500
376,0.1167,0.7337,0.1500
377,0.1076,0.7704,0.1219
378,0.1517,0.7699,0.0784
379,0.0000,0.9255,0.0745
380,0.0000,1.0000,0.0000
381,0.0326,0.8210,0.1464
382,0.1010,0.7203,0.1785
383,0.0000,0.6037,0.3963
384,0.0000,0.8370,0.1630
385,0.0239,0.8551,0.1211
386,0.0506,0.9114,0.0380
387,0.0065,0.7918,0.2017
388,0.0000,0.8523,0.1477
389,0.0742,0.8408,0.0846
390,0.0000,0.9495,0.0505
391,0.1420,0.8580,0.0000
392,0.1755,0.8245,0.0000
393,0.0000,1.0000,0.0000
394,0.2375,0.7625,0.0000
395,0.0000,0.9360,0.0640
396,0.0000,0.8380,0.1620
397,0.1437,0.8563,0.0000
398,0.1543,0.8457,0.0000
399,0.0000,0.9752,0.0248
400,0.0000,0.7805,0.2195
401,0.0744,0.8999,0.0257
402,0.0000,0.9133,0.0867
403,0.0000,0.8650,0.1350
404,0.0000,0.9435,0.0565
405,0.0318,0.9080,0.0603
406,0.0910,0.7470,0.1620
407,0.1081,0.7905,0.1015
408,0.0000,1.0000,0.0000
409,0.0000,1.0000,0.0000
410,0.0000,0.8025,0.1975
411,0.0346,0.8349,0.1306
412,0.0000,0.7915,0.2085
413,0.0897,0.8380,0.0723
414,0.0000,1.0000,0.0000
415,0.0326,0.8584,0.1090
416,0.0480,0.8584,0.0938
417,0.0560,0.7405,0.2035
418,0.0000,0.9275,0.0725
419,0.0000,0.8320,0.1680
420,0.0696,0.7624,0.1680
421,0.1730,0.8270,0.0000
422,0.0131,0.8533,0.1334
423,0.1840,0.7152,0.1008
424,0.0000,1.0000,0.0000
425,0.0245,0.9125,0.0629
426,0.0575,0.8672,0.0750
427,0.1405,0.7680,0.0915
428,0.2620,0.7380,0.0000
429,0.0534,0.9225,0.0241
430,0.0000,0.7180,0.2820
431,0.0000,1.0000,0.0000
432,0.0000,0.9143,0.0857
433,0.0260,0.8810,0.0930
434,0.0783,0.8690,0.0527
435,0.0540,0.8142,0.1318
436,0.0371,0.9090,0.0539
437,0.0850,0.7973,0.1177
438,0.0000,0.8325,0.1675
439,0.1963,0.6980,0.1057
440,0.0453,0.9547,0.0000
441,0.0000,0.9337,0.0663
442,0.1887,0.7437,0.0677
443,0.0000,1.0000,0.0000
444,0.0069,0.8546,0.1384
445,0.0395,0.9113,0.0492
446,0.4810,0.5190,0.0000
447,0.0876,0.9014,0.0110
448,0.0084,0.7348,0.2568
449,0.0388,0.9014,0.0598
450,0.0544,0.8684,0.0771
451,0.0970,0.8005,0.1025
452,0.0097,0.9655,0.0248
453,0.0916,0.7974,0.1110
454,0.0123,0.8778,0.1099
455,0.0463,0.8583,0.0953
456,0.2810,0.7190,0.0000
457,0.0000,0.7543,0.2457
458,0.0540,0.9460,0.0000
459,0.0000,1.0000,0.0000
460,0.0704,0.9080,0.0216
461,0.0306,0.8995,0.0699
462,0.0000,0.9656,0.0344
463,0.0000,1.0000,0.0000
464,0.0000,0.9480,0.0520
465,0.0000,1.0000,0.0000
466,0.0000,1.0000,0.0000
467,0.1308,0.8287,0.0406
468,0.0000,1.0000,0.0000
469,0.1980,0.8020,0.0000
470,0.0000,1.0000,0.0000
471,0.0115,0.8966,0.0919
472,0.0384,0.8262,0.1354
473,0.0168,0.8777,0.1055
474,0.0000,0.8757,0.1243
475,0.0000,0.9045,0.0955
476,0.0000,1.0000,0.0000
477,0.1077,0.8113,0.0810
478,0.0955,0.9045,0.0000
479,0.0347,0.9653,0.0000
480,0.0387,0.8314,0.1298
481,0.0000,1.0000,0.0000
482,0.0000,1.0000,0.0000
483,0.0000,0.9316,0.0684
484,0.0000,0.7630,0.2370
485,0.0000,0.9821,0.0179
486,0.1345,0.6270,0.2390
487,0.0820,0.9180,0.0000
488,0.0000,0.9045,0.0955
489,0.0000,0.8525,0.1475
490,0.1282,0.7952,0.0766
491,0.0000,1.0000,0.0000
492,0.0857,0.8401,0.0743
493,0.0000,0.7585,0.2415
494,0.1186,0.7797,0.1019
495,0.0000,0.7690,0.2310
496,0.4130,0.5870,0.0000
497,0.0545,0.8912,0.0543
498,0.0000,0.8240,0.1760
499,0.0234,0.8351,0.1416
500,0.2410,0.7590,0.0000
501,0.0000,0.7350,0.2650
502,0.0000,0.9216,0.0784
503,0.0000,1.0000,0.0000
504,0.0000,1.0000,0.0000
505,0.0000,0.4860,0.5140
506,0.0454,0.8729,0.0817
507,0.0462,0.9537,0.0000
508,0.0885,0.9115,0.0000
509,0.2120,0.6723,0.1157
510,0.1385,0.7925,0.0690
511,0.1470,0.8530,0.0000
512,0.1063,0.7198,0.1740
513,0.4435,0.5565,0.0000
514,0.0403,0.9597,0.0000
515,0.0000,0.4860,0.5140
516,0.0000,0.8243,0.1757
517,0.0346,0.8536,0.1119
518,0.0585,0.9035,0.0379
519,0.0000,0.9849,0.0151
520,0.0670,0.7364,0.1965
521,0.0820,0.6725,0.2460
522,0.0917,0.7887,0.1197
523,0.0649,0.8954,0.0396
524,0.0000,0.7950,0.2050
525,0.0562,0.8237,0.1202
526,0.0793,0.8610,0.0600
527,0.0000,1.0000,0.0000
528,0.0000,1.0000,0.0000
529,0.0590,0.9410,0.0000
530,0.0000,1.0000,0.0000
531,0.1305,0.6925,0.1770
532,0.2717,0.7283,0.0000
533,0.1447,0.7217,0.1333
534,0.2130,0.7870,0.0000
535,0.1365,0.8635,0.0000
536,0.0906,0.7548,0.1548
537,0.0400,0.9266,0.0334
538,0.0000,0.8405,0.1595
539,0.0539,0.8018,0.1444
540,0.1360,0.5075,0.3565
541,0.0000,0.9216,0.0784
542,0.0729,0.8905,0.0366
543,0.2687,0.6403,0.0910
544,0.1198,0.7996,0.0804
545,0.0310,0.7190,0.2500
546,0.0000,0.8695,0.1305
547,0.1660,0.5530,0.2810
548,0.1064,0.8936,0.0000
549,0.0000,1.0000,0.0000
550,0.0639,0.8622,0.0739
551,0.1601,0.7527,0.0873
552,0.0000,0.9667,0.0333
553,0.0258,0.9316,0.0426
554,0.2022,0.7977,0.0000
555,0.1378,0.7705,0.0916
556,0.0000,0.8215,0.1785
557,0.0000,0.7150,0.2850
558,0.0000,1.0000,0.0000
559,0.0000,1.0000,0.0000
560,0.0641,0.8714,0.0645
561,0.0000,0.8450,0.1550
562,0.0347,0.9234,0.0419
563,0.0000,0.6755,0.3245
564,0.0000,1.0000,0.0000
565,0.1417,0.8583,0.0000
566,0.0000,1.0000,0.0000
567,0.0500,0.8715,0.0785
568,0.0000,1.0000,0.0000
569,0.0175,0.8403,0.1423
570,0.0537,0.8576,0.0887
571,0.0000,1.0000,0.0000
572,0.0390,0.9141,0.0469
573,0.0000,1.0000,0.0000
574,0.0550,0.8217,0.1233
575,0.3620,0.4620,0.1770
576,0.0000,0.8152,0.1848
577,0.1003,0.7873,0.1123
578,0.0767,0.7140,0.2093
579,0.1134,0.8282,0.0584
580,0.0460,0.8877,0.0663
581,0.0000,1.0000,0.0000
582,0.0000,1.0000,0.0000
583,0.0728,0.7745,0.1525
584,0.0720,0.8290,0.0990
585,0.0000,1.0000,0.0000
586,0.0000,0.9525,0.0475
587,0.1040,0.6908,0.2055
588,0.0000,0.8105,0.1895
589,0.0000,1.0000,0.0000
590,0.1700,0.8300,0.0000
591,0.0000,1.0000,0.0000
592,0.0676,0.7470,0.1856
593,0.0000,0.9010,0.0990
594,0.0000,1.0000,0.0000
595,0.0397,0.8872,0.0732
596,0.0294,0.7983,0.1723
597,0.0000,0.9075,0.0925
598,0.0364,0.8727,0.0909
599,0.0000,1.0000,0.0000
600,0.0000,1.0000,0.0000
601,0.0000,1.0000,0.0000
602,0.0000,0.9280,0.0720
603,0.0000,1.0000,0.0000
604,0.0000,1.0000,0.0000
605,0.0613,0.8922,0.0466
606,0.0472,0.9166,0.0362
607,0.1375,0.7520,0.1110
608,0.0000,0.7935,0.2065
609,0.0202,0.7757,0.2042
610,0.0000,1.0000,0.0000
611,0.0000,0.9274,0.0726
612,0.0000,1.0000,0.0000
613,0.0000,0.8812,0.1188
614,0.0659,0.8084,0.1257
615,0.0000,1.0000,0.0000
616,0.1840,0.6655,0.1505
617,0.0000,1.0000,0.0000
618,0.0000,1.0000,0.0000
619,0.0000,1.0000,0.0000
620,0.0366,0.9316,0.0319
621,0.0637,0.9076,0.0287
622,0.1580,0.7750,0.0673
623,0.0810,0.8955,0.0235
624,0.1096,0.8326,0.0577
625,0.1100,0.8900,0.0000
626,0.1212,0.8071,0.0716
627,0.0382,0.8374,0.1246
628,0.0156,0.8955,0.0889
629,0.0670,0.6897,0.2433
630,0.2200,0.7800,0.0000
631,0.0692,0.8788,0.0519
632,0.0000,0.9577,0.0423
633,0.1190,0.8810,0.0000
634,0.0777,0.8719,0.0504
635,0.0560,0.7405,0.2035
636,0.0000,0.7717,0.2283
637,0.1425,0.8575,0.0000
638,0.0560,0.7405,0.2035
639,0.0000,1.0000,0.0000
640,0.1406,0.7286,0.1306
641,0.0000,1.0000,0.0000
642,0.0143,0.8296,0.1561
643,0.0000,0.9690,0.0310
644,0.0000,1.0000,0.0000
645,0.0000,1.0000,0.0000
646,0.0000,0.8553,0.1447
647,0.0000,0.9201,0.0799
648,0.0435,0.9074,0.0491
649,0.0483,0.8718,0.0799
650,0.0000,0.9216,0.0784
651,0.2370,0.7630,0.0000
652,0.0703,0.9298,0.0000
653,0.0000,0.8980,0.1020
654,0.0000,1.0000,0.0000
655,0.0626,0.8209,0.1166
656,0.0190,0.9354,0.0456
657,0.0577,0.8756,0.0668
658,0.0000,0.6145,0.3855
659,0.0000,0.9010,0.0990
660,0.0000,0.9395,0.0605
661,0.0821,0.8264,0.0915
662,0.0000,1.0000,0.0000
663,0.1335,0.5535,0.3130
664,0.0000,0.8960,0.1040
665,0.0238,0.9425,0.0338
666,0.0217,0.9215,0.0568
667,0.2375,0.7625,0.0000
668,0.0354,0.9343,0.0304
669,0.0000,0.7960,0.2040
670,0.0609,0.8510,0.0881
671,0.0891,0.8280,0.0830
672,0.0375,0.8280,0.1344
673,0.1395,0.8605,0.0000
674,0.0525,0.7940,0.1537
675,0.0246,0.9390,0.0364
676,0.0881,0.8870,0.0249
677,0.0165,0.8677,0.1158
678,0.0770,0.8760,0.0470
679,0.0454,0.8748,0.0798
680,0.0164,0.8641,0.1196
681,0.0000,1.0000,0.0000
682,0.0000,0.8265,0.1735
683,0.0317,0.8618,0.1065
684,0.0347,0.7965,0.1687
685,0.1047,0.8504,0.0449
686,0.0198,0.9523,0.0278
687,0.0485,0.8495,0.1020
688,0.0373,0.8063,0.1563
689,0.0553,0.8553,0.0895
690,0.1255,0.8745,0.0000
691,0.0815,0.8508,0.0679
692,0.0342,0.9023,0.0635
693,0.0269,0.8715,0.1015
694,0.0108,0.8833,0.1059
695,0.0420,0.8095,0.1485
696,0.0892,0.8141,0.0967
697,0.0953,0.8085,0.0965
698,0.0691,0.8699,0.0611
699,0.0719,0.8819,0.0462
700,0.0275,0.9043,0.0682
701,0.0460,0.8480,0.1060
702,0.0477,0.8827,0.0696
703,0.0255,0.9109,0.0637
704,0.0560,0.7405,0.2035
705,0.0560,0.7405,0.2035
706,0.0865,0.8430,0.0705
707,0.0903,0.7547,0.1550
708,0.0000,0.9503,0.0498
709,0.0660,0.8442,0.0897
710,0.0436,0.9564,0.0000
711,0.0568,0.8832,0.0600
712,0.0990,0.9010,0.0000
713,0.0386,0.8740,0.0872
714,0.0560,0.7405,0.2035
715,0.0560,0.7405,0.2035
716,0.1665,0.7635,0.0700
717,0.1087,0.7863,0.1050
718,0.0000,1.0000,0.0000
719,0.0216,0.9067,0.0718
720,0.0454,0.8572,0.0974
721,0.0126,0.8896,0.0979
722,0.0000,0.9303,0.0697
723,0.2580,0.7420,0.0000
724,0.0562,0.8623,0.0813
725,0.0000,0.8343,0.1657
726,0.0560,0.7405,0.2035
727,0.1228,0.8772,0.0000
728,0.0259,0.8546,0.1194
729,0.2237,0.7010,0.0753
730,0.0307,0.9692,0.0000
731,0.0787,0.7412,0.1802
732,0.0299,0.8563,0.1138
733,0.1758,0.8242,0.0000
734,0.0000,1.0000,0.0000
735,0.0742,0.8180,0.1077
736,0.0866,0.8498,0.0637
737,0.0644,0.9013,0.0344
738,0.0525,0.9475,0.0000
739,0.0000,0.8700,0.1300
740,0.0288,0.9008,0.0705
741,0.0000,1.0000,0.0000
742,0.1788,0.8006,0.0206
743,0.0702,0.8797,0.0501
744,0.0190,0.8502,0.1308
745,0.0000,0.9400,0.0600
746,0.3285,0.6155,0.0560
747,0.0000,1.0000,0.0000
748,0.0000,1.0000,0.0000
749,0.0000,0.8560,0.1440
750,0.0000,1.0000,0.0000
751,0.0000,0.9503,0.0497
752,0.0000,0.9153,0.0847
753,0.0462,0.9537,0.0000
754,0.0805,0.8430,0.0765
755,0.0000,0.9216,0.0784
756,0.0940,0.8759,0.0301
757,0.0236,0.8764,0.1000
758,0.2010,0.7990,0.0000
759,0.0850,0.8492,0.0658
760,0.0328,0.8692,0.0982
761,0.0445,0.9025,0.0530
762,0.0633,0.8290,0.1077
763,0.0510,0.8508,0.0982
764,0.0152,0.9090,0.0757
765,0.0000,1.0000,0.0000
766,0.0034,0.7975,0.1991
767,0.0346,0.9042,0.0612
768,0.0135,0.9201,0.0664
769,0.0560,0.7405,0.2035
770,0.0318,0.7300,0.2383
771,0.1923,0.6973,0.1107
772,0.0000,1.0000,0.0000
773,0.0000,0.9315,0.0685
774,0.3010,0.5080,0.1910
775,0.0242,0.8066,0.1692
776,0.0421,0.8585,0.0994
777,0.1080,0.8160,0.0765
778,0.0000,0.9045,0.0955
779,0.0000,0.7827,0.2173
780,0.0055,0.9034,0.0911
781,0.0351,0.9083,0.0566
782,0.0431,0.8880,0.0689
783,0.0000,1.0000,0.0000
784,0.0865,0.8855,0.0280
785,0.0423,0.7860,0.1717
786,0.0560,0.7405,0.2035
787,0.0166,0.8096,0.1738
788,0.0000,1.0000,0.0000
789,0.0000,1.0000,0.0000
790,0.0602,0.8886,0.0512
791,0.0000,0.9045,0.0955
792,0.0000,0.9297,0.0703
793,0.0426,0.9134,0.0440
794,0.0000,0.8697,0.1303
795,0.0000,0.7595,0.2405
796,0.0714,0.8848,0.0438
797,0.0000,0.8570,0.1430
798,0.0590,0.9410,0.0000
799,0.0710,0.8270,0.1020
800,0.0417,0.9583,0.0000
801,0.0513,0.8066,0.1421
802,0.0393,0.8526,0.1081
803,0.0539,0.8302,0.1159
804,0.0000,0.9216,0.0784
805,0.0390,0.7923,0.1687
806,0.0000,1.0000,0.0000
807,0.0681,0.7861,0.1459
808,0.0727,0.7240,0.2033
809,0.1884,0.6324,0.1792
810,0.0594,0.8833,0.0574
811,0.0487,0.8416,0.1097
812,0.0543,0.6120,0.3337
813,0.0000,1.0000,0.0000
814,0.0560,0.7405,0.2035
815,0.0205,0.8745,0.1050
816,0.0000,1.0000,0.0000
817,0.0508,0.8738,0.0753
818,0.0657,0.8866,0.0477
819,0.0270,0.9015,0.0715
820,0.0000,0.9337,0.0663
821,0.0000,0.9337,0.0663
822,0.0000,0.7712,0.2288
823,0.1605,0.7530,0.0870
