1,4
2,4
3,4
4,4
5,3
6,2
7,1
8,1
9,1
10,3
11,2
12,4
13,4
14,3
15,5
16,3
17,3
18,5
19,3
20,3
21,5
22,1
23,1
24,1
25,5
26,1
27,5
28,1
29,5
30,1
31,5
32,3
33,3
34,3
35,3
36,5
37,2
38,3
39,3
40,5
41,0
42,5
43,4
44,3
45,4
46,4
47,4
48,5
49,1
50,1
51,5
52,2
53,1
54,4
55,1
56,5
57,1
58,5
59,5
60,5
61,1
62,5
63,1
64,1
65,1
66,1
67,3
68,3
69,4
70,5
71,3
72,3
73,3
74,3
75,1
76,1
77,1
78,3
79,5
80,2
81,3
82,1
83,3
84,5
85,3
86,3
87,3
88,1
89,3
90,3
91,2
92,3
93,3
94,3
95,3
96,3
97,3
98,4
99,4
100,3
101,1
102,3
103,3
104,4
105,3
106,3
107,3
108,3
109,1
110,3
111,3
112,3
113,1
114,3
115,3
116,1
117,2
118,1
119,3
120,3
121,3
122,3
123,3
124,2
125,5
126,2
127,3
128,3
129,3
130,1
131,3
132,3
133,3
134,3
135,2
136,1
137,4
138,1
139,3
140,3
141,3
142,3
143,3
144,3
145,3
146,4
147,3
148,3
149,3
150,3
151,3
152,3
153,1
154,2
155,1
156,3
157,1
158,1
159,3
160,3
161,1
162,1
163,4
164,5
165,3
166,1
167,3
168,4
169,3
170,3
171,3
172,5
173,5
174,3
175,5
176,2
177,3
178,1
179,3
180,3
181,1
182,2
183,3
184,3
185,1
186,1
187,3
188,3
189,4
190,3
191,1
192,3
193,3
194,5
195,1
196,3
197,3
198,1
199,3
200,3
201,3
202,1
203,3
204,3
205,5
206,3
207,3
208,3
209,3
210,4
211,3
212,5
213,1
214,3
215,3
216,3
217,1
218,3
219,3
220,1
221,3
222,3
223,1
224,4
225,2
226,3
227,5
228,3
229,3
230,3
231,3
232,5
233,3
234,1
235,3
236,5
237,3
238,3
239,1
240,1
241,3
242,1
243,3
244,3
245,3
246,5
247,3
248,5
249,1
250,3
251,3
252,3
253,3
254,2
255,1
256,3
257,1
258,1
259,4
260,1
261,5
262,3
263,1
264,1
265,1
266,3
267,5
268,3
269,2
270,1
271,3
272,3
273,5
274,1
275,1
276,3
277,5
278,1
279,4
280,3
281,2
282,5
283,3
284,4
285,2
286,1
287,3
288,1
289,3
290,3
291,5
292,5
293,3
294,3
295,1
296,5
297,3
298,3
299,3
300,3
301,3
302,5
303,3
304,5
305,3
306,3
307,3
308,2
309,1
310,1
311,3
312,5
313,3
314,1
315,3
316,3
317,3
318,3
319,2
320,3
321,3
322,3
323,1
324,3
325,3
326,5
327,3
328,5
329,1
330,1
331,3
332,3
333,5
334,3
335,3
336,2
337,3
338,2
339,3
340,1
341,3
342,1
343,3
344,4
345,2
346,3
347,1
348,2
349,3
350,3
351,5
352,3
353,3
354,1
355,3
356,3
357,4
358,1
359,3
360,5
361,2
362,4
363,4
364,5
365,1
366,5
367,5
368,2
369,5
370,1
371,5
372,5
373,1
374,3
